Parcel_ID|Municipality|Property_Address|Alternate_ID|School_District|Neighborhood_Code|Tax_Code|Recording_Date|Owner_Code|Sale_Price|State_Code|Deed_Book|Use_Code|Deed_Page|Homestead|Abatement|Farmstead|Lot_Area|Land_Value_2013_Mkt|Land_Value_2013_Reval|Building_Value_2013_Mkt|Building_Value_2013_Reval|Total_Value_2013_Mkt|Total_Value_2013_Reval
0194-G-00253-0000-00|926 MT. LEBANON|1382 CRAIGVIEW DR||Mt Lebanon|92608|Taxable|5/31/2011|Regular|133000|Residential|14591|SINGLE FAMILY|498|Yes|No|No|6,000 SQFT|30700|70200|75600|76900|106300|147100
0194-G-00255-0000-00|926 MT. LEBANON|1378 CRAIGVIEW DR||Mt Lebanon|92608|Taxable|6/22/1998|Regular|110000|Residential|10227|SINGLE FAMILY|368|Yes|No|No|6,000 SQFT|30700|70200|95800|80000|126500|150200
0194-G-00257-0000-00|926 MT. LEBANON|1374 CRAIGVIEW DR||Mt Lebanon|92608|Taxable|8/8/1991|Regular|1|Residential|8541|SINGLE FAMILY|367|Yes|No|No|6,000 SQFT|30700|70200|84300|79500|115000|149700
0194-G-00259-0000-00|926 MT. LEBANON|1370 CRAIGVIEW DR||Mt Lebanon|92608|Taxable|3/3/1982|Regular|60000|Residential|6441|SINGLE FAMILY|1233|Yes|No|No|6,000 SQFT|30700|70200|83800|83800|114500|154000
0194-G-00260-0000-00|926 MT. LEBANON|1366 CRAIGVIEW DR||Mt Lebanon|92608|Taxable|7/6/1984|Regular|61500|Residential|6904|SINGLE FAMILY|78|No|No|No|6,000 SQFT|25000|70200|70000|76700|95000|146900
0194-G-00264-0000-00|926 MT. LEBANON|1385 CRAIGVIEW DR||Mt Lebanon|92608|Taxable|11/26/2002|Regular|110000|Residential|11513|SINGLE FAMILY|525|Yes|No|No|11,624 SQFT|33700|71100|86900|69500|120600|140600
0194-G-00280-0000-00|926 MT. LEBANON|ROBB HOLLOW RD||Mt Lebanon|92608|Taxable|3/8/2011|Regular|33250|Residential|14521|BUILDERS LOT|469|No|No|No|10,800 SQFT|5500|11400|0|0|5500|11400
0194-G-00282-0000-00|926 MT. LEBANON|96 ROBB HOLLOW RD||Mt Lebanon|92608|Taxable|3/3/2005|Regular|93000|Residential|12366|SINGLE FAMILY|364|No|No|No|8,814 SQFT|35200|70600|181600|357200|216800|427800
0194-G-00284-0000-00|926 MT. LEBANON|ROBB HOLLOW RD||Mt Lebanon|92608|Taxable|5/17/2006|Regular|104500|Residential|12846|BUILDERS LOT|392|No|No|No|10,684 SQFT|5500|11400|0|0|5500|11400
0194-G-00288-0000-00|926 MT. LEBANON|100 ROBB HOLLOW RD||Mt Lebanon|92617|Taxable|9/23/2003|Regular|179800|Residential|11795|SINGLE FAMILY|1|Yes|No|No|24,667 SQFT|100200|73200|438900|472700|539100|545900
0194-G-00290-0000-00|926 MT. LEBANON|104 ROBB HOLLOW RD||Mt Lebanon|92608|Taxable|11/4/2004|Regular|89000|Residential|12248|SINGLE FAMILY|302|Yes|No|No|12,527 SQFT|38200|71200|122600|295700|160800|366900
0194-G-00292-0000-00|926 MT. LEBANON|106 ROBB HOLLOW RD||Mt Lebanon|92617|Taxable|5/24/2005|Regular|89900|Residential|12453|SINGLE FAMILY|79|Yes|No|No|12,144 SQFT|100100|71100|344800|403700|444900|474800
0194-G-00294-0000-00|926 MT. LEBANON|108 ROBB HOLLOW RD||Mt Lebanon|92617|Taxable|9/6/2006|Regular|110000|Residential|12982|SINGLE FAMILY|545|Yes|No|No|12,663 SQFT|100100|71200|335800|375600|435900|446800
0194-G-00296-0000-00|926 MT. LEBANON|110 ROBB HOLLOW RD||Mt Lebanon|92608|Taxable|12/6/2006|Corporation|561200|Residential|13079|SINGLE FAMILY|208|Yes|No|No|11,458 SQFT|29900|71000|280400|289300|310300|360300
0194-G-00298-0000-00|926 MT. LEBANON|107 ROBB HOLLOW RD||Mt Lebanon|92608|Taxable|2/25/2002|Regular|89900|Residential|11276|SINGLE FAMILY|71|Yes|No|No|11,250 SQFT|37200|71000|225400|381800|262600|452800
0194-H-00005-0000-00|926 MT. LEBANON|1170 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|8/16/2004|Regular|191500|Residential|12158|SINGLE FAMILY|128|Yes|No|No|11,200 SQFT|32300|71000|147500|144400|179800|215400
0194-H-00008-0000-00|||||||||||||||||||||||
0194-H-00011-0000-00|926 MT. LEBANON|1162 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|10/17/2007|Regular|170000|Residential|13410|SINGLE FAMILY|419|Yes|No|No|11,200 SQFT|32300|71000|114700|131700|147000|202700
0194-H-00014-0000-00|926 MT. LEBANON|1158 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|7/30/1993|Regular|112500|Residential|9021|SINGLE FAMILY|377|Yes|No|No|11,200 SQFT|32300|71000|114200|87800|146500|158800
0194-H-00017-0000-00|926 MT. LEBANON|1154 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|6/2/1989|Regular|105000|Residential|8027|SINGLE FAMILY|539|Yes|No|No|11,200 SQFT|32000|71000|108000|123300|140000|194300
0194-H-00020-0000-00|926 MT. LEBANON|1150 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|9/1/2011|Regular|156800|Residential|14677|SINGLE FAMILY|101|Yes|No|No|11,200 SQFT|32300|71000|103800|76200|136100|147200
0194-H-00023-0000-00|926 MT. LEBANON|1146 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|12/4/2009|Regular|176000|Residential|14123|SINGLE FAMILY|201|No|No|No|11,200 SQFT|27500|71000|108800|112700|136300|183700
0194-H-00026-0000-00|926 MT. LEBANON|1142 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|6/26/1975|Regular|46000|Residential||SINGLE FAMILY|0|Yes|No|No|11,200 SQFT|35800|71000|192800|207200|228600|278200
0194-H-00029-0000-00|926 MT. LEBANON|1138 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|7/25/2005|Regular|141200|Residential|12527|SINGLE FAMILY|517|Yes|No|No|11,200 SQFT|35800|71000|101200|109200|137000|180200
0194-H-00032-0000-00|926 MT. LEBANON|1134 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|8/29/1984|Regular|85000|Residential|6936|SINGLE FAMILY|217|Yes|No|No|11,250 SQFT|35900|71000|145600|142800|181500|213800
0194-H-00035-0000-00|926 MT. LEBANON|1130 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|5/18/2005|Regular|196500|Residential|12447|SINGLE FAMILY|1|Yes|No|No|10,026 SQFT|34900|70800|131700|132300|166600|203100
0194-H-00041-0000-00|926 MT. LEBANON|1127 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|8/17/2004|Regular|217500|Residential|12159|SINGLE FAMILY|349|Yes|No|No|12,185 SQFT|33000|71200|144200|140900|177200|212100
0194-H-00044-0000-00|926 MT. LEBANON|1131 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|10/2/2003|Regular|158000|Residential|11806|SINGLE FAMILY|165|Yes|No|No|7,060 SQFT|29800|70300|99300|87100|129100|157400
0194-H-00047-0000-00|926 MT. LEBANON|1135 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|6/21/1988|Regular|86500|Residential|7808|SINGLE FAMILY|600|Yes|No|No|7,200 SQFT|29800|70400|124700|103700|154500|174100
0194-H-00050-0000-00|926 MT. LEBANON|1139 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|9/20/1979|Regular|76500|Residential|6166|SINGLE FAMILY|565|Yes|No|No|7,800 SQFT|30000|70500|93000|120200|123000|190700
0194-H-00053-0000-00|926 MT. LEBANON|1143 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|5/30/2003|Regular|1|Residential|11660|SINGLE FAMILY|556|Yes|No|No|7,800 SQFT|30000|70500|113000|94000|143000|164500
0194-H-00056-0000-00|926 MT. LEBANON|1147 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|2/1/2011|Regular|157000|Residential|14494|SINGLE FAMILY|253|Yes|No|No|7,800 SQFT|30000|70500|115400|100800|145400|171300
0194-H-00059-0000-00|926 MT. LEBANON|1151 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|10/18/1978|Regular|76000|Residential||SINGLE FAMILY|0|Yes|No|No|7,800 SQFT|30000|70500|125500|121300|155500|191800
0194-H-00062-0000-00|926 MT. LEBANON|1155 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|12/29/1980|Regular|66500|Residential|6334|SINGLE FAMILY|123|Yes|Yes|No|7,800 SQFT|30000|70500|102500|73800|132500|144300
0194-H-00065-0000-00|926 MT. LEBANON|1159 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|8/24/2009|Regular|190000|Residential|14019|SINGLE FAMILY|458|Yes|No|No|7,800 SQFT|30000|70500|113000|108700|143000|179200
0194-H-00068-0000-00|926 MT. LEBANON|1163 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|7/11/2007|Regular|218500|Residential|13300|SINGLE FAMILY|108|Yes|No|No|7,800 SQFT|30000|70500|125400|117100|155400|187600
0194-H-00071-0000-00|926 MT. LEBANON|1167 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|12/1/1998|Regular|109900|Residential||SINGLE FAMILY|0|Yes|No|No|7,800 SQFT|30000|70500|94400|103000|124400|173500
0194-H-00074-0000-00|926 MT. LEBANON|1171 DRIFTWOOD DR||Mt Lebanon|92607|Taxable|6/22/1992|Regular|144000|Residential|8745|SINGLE FAMILY|473|Yes|No|No|7,897 SQFT|33400|70500|138200|115600|171600|186100
0194-H-00080-0000-00|926 MT. LEBANON|1196 ARROWOOD DR||Mt Lebanon|92607|Taxable|12/21/2004|Regular|180500|Residential|12297|SINGLE FAMILY|71|Yes|No|No|7,897 SQFT|33400|70500|127400|99000|160800|169500
0194-H-00083-0000-00|926 MT. LEBANON|1194 ARROWOOD DR||Mt Lebanon|92607|Taxable|1/22/1993|Regular|1|Residential|8894|SINGLE FAMILY|68|Yes|No|No|8,400 SQFT|33600|70500|113900|108900|147500|179400
0194-H-00086-0000-00|926 MT. LEBANON|1190 ARROWOOD DR||Mt Lebanon|92607|Taxable|11/17/1975|Regular|47500|Residential||SINGLE FAMILY|0|Yes|No|No|8,900 SQFT|34000|70600|106000|116600|140000|187200
0194-H-00089-0000-00|926 MT. LEBANON|1186 ARROWOOD DR||Mt Lebanon|92607|Taxable|8/2/2007|Regular|170000|Residential|13326|SINGLE FAMILY|36|Yes|No|No|8,400 SQFT|33600|70500|101900|130500|135500|201000
0194-H-00092-0000-00|926 MT. LEBANON|1182 ARROWOOD DR||Mt Lebanon|92607|Taxable|10/19/1974|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|7,200 SQFT|33100|70400|106900|130000|140000|200400
0194-H-00095-0000-00|926 MT. LEBANON|1178 ARROWOOD DR||Mt Lebanon|92607|Taxable|6/28/2002|Regular|200000|Residential|11386|SINGLE FAMILY|200|Yes|No|No|10,200 SQFT|31500|70800|167500|166200|199000|237000
0194-H-00098-0000-00|926 MT. LEBANON|1170 ARROWOOD DR||Mt Lebanon|92607|Taxable|7/21/2011|Regular|283000|Residential|14640|SINGLE FAMILY|129|No|No|No|9,600 SQFT|34600|70700|169600|171500|204200|242200
0194-H-00101-0000-00|926 MT. LEBANON|1166 ARROWOOD DR||Mt Lebanon|92607|Taxable|10/28/2003|Regular|182500|Residential|11834|SINGLE FAMILY|492|Yes|No|No|9,000 SQFT|34100|70600|145300|131800|179400|202400
0194-H-00104-0000-00|926 MT. LEBANON|1162 ARROWOOD DR||Mt Lebanon|92607|Taxable|4/15/1992|Regular|100000|Residential|8694|SINGLE FAMILY|435|Yes|No|No|8,713 SQFT|33900|70600|99700|106100|133600|176700
0194-H-00107-0000-00|926 MT. LEBANON|1158 ARROWOOD DR||Mt Lebanon|92607|Taxable|8/15/1994|Regular|0|Residential|9282|SINGLE FAMILY|435|Yes|No|No|9,709 SQFT|34700|70800|120800|121000|155500|191800
0194-H-00110-0000-00|926 MT. LEBANON|1154 ARROWOOD DR||Mt Lebanon|92607|Taxable|1/24/1967|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|11,628 SQFT|36200|71100|173300|162100|209500|233200
0194-H-00116-0000-00|926 MT. LEBANON|1151 ARROWOOD DR||Mt Lebanon|92607|Taxable|6/17/2002|Regular|200000|Residential|11375|SINGLE FAMILY|99|Yes|No|No|8,115 SQFT|40000|70500|150000|119300|190000|189800
0194-H-00119-0000-00|926 MT. LEBANON|1155 ARROWOOD DR||Mt Lebanon|92607|Taxable|3/2/2005|Regular|185000|Residential|12363|SINGLE FAMILY|356|No|No|No|8,130 SQFT|30200|70500|126900|135600|157100|206100
0194-H-00122-0000-00|926 MT. LEBANON|1159 ARROWOOD DR||Mt Lebanon|92607|Taxable|3/1/1994|Regular|163000|Residential|9166|SINGLE FAMILY|122|Yes|No|No|10,191 SQFT|31500|70800|169700|161500|201200|232300
0194-H-00125-0000-00|926 MT. LEBANON|1163 ARROWOOD DR||Mt Lebanon|92607|Taxable|9/9/2009|Regular|189000|Residential|14036|SINGLE FAMILY|514|No|No|No|7,720 SQFT|30000|70400|93500|103500|123500|173900
0194-H-00128-0000-00|926 MT. LEBANON|1167 ARROWOOD DR||Mt Lebanon|92607|Taxable|9/3/2003|Regular|183000|Residential|11767|SINGLE FAMILY|239|Yes|No|No|7,200 SQFT|23200|70400|141900|154600|165100|225000
0194-H-00131-0000-00|926 MT. LEBANON|1171 ARROWOOD DR||Mt Lebanon|92607|Taxable|7/6/1993|Regular|0|Residential|9001|SINGLE FAMILY|591|Yes|No|No|7,200 SQFT|29800|70400|118300|151100|148100|221500
0194-H-00133-0000-00|926 MT. LEBANON|1175 ARROWOOD DR||Mt Lebanon|92607|Taxable|5/23/2003|Regular|1|Residential|11654|SINGLE FAMILY|292|Yes|No|No|7,800 SQFT|30000|70500|126600|119900|156600|190400
0194-H-00136-0000-00|926 MT. LEBANON|1179 ARROWOOD DR||Mt Lebanon|92607|Taxable|4/19/1983|Regular|64200|Residential|6638|SINGLE FAMILY|494|Yes|No|No|7,800 SQFT|30000|70500|110000|111800|140000|182300
0194-H-00139-0000-00|926 MT. LEBANON|1183 ARROWOOD DR||Mt Lebanon|92607|Taxable|6/17/1998|Regular|121500|Residential|10224|SINGLE FAMILY|468|Yes|No|No|8,400 SQFT|30200|70500|111400|94400|141600|164900
0194-H-00142-0000-00|926 MT. LEBANON|1187 ARROWOOD DR||Mt Lebanon|92607|Taxable|4/6/1984|Regular|87900|Residential|6844|SINGLE FAMILY|159|Yes|No|No|8,400 SQFT|30200|70500|155100|140600|185300|211100
0194-H-00145-0000-00|926 MT. LEBANON|1191 ARROWOOD DR||Mt Lebanon|92607|Taxable|9/22/2011|Regular|190000|Residential|14695|SINGLE FAMILY|32|Yes|Yes|No|8,400 SQFT|30200|70500|83800|98300|114000|168800
0194-H-00148-0000-00|926 MT. LEBANON|1195 ARROWOOD DR||Mt Lebanon|92607|Taxable|5/26/1988|Regular|78000|Residential|7791|SINGLE FAMILY|330|Yes|No|No|8,400 SQFT|30200|70500|110300|94400|140500|164900
0194-H-00151-0000-00|926 MT. LEBANON|1199 ARROWOOD DR||Mt Lebanon|92607|Taxable|9/23/1967|Regular|0|Residential||SINGLE FAMILY|0|Yes|Yes|No|7,200 SQFT|29800|70400|107900|103300|137700|173700
0194-H-00157-0000-00|926 MT. LEBANON|1198 PINEWOOD DR||Mt Lebanon|92607|Taxable|7/19/1978|Regular|55500|Residential||SINGLE FAMILY|0|Yes|No|No|7,500 SQFT|29900|70400|92300|92900|122200|163300
0194-H-00160-0000-00|926 MT. LEBANON|1194 PINEWOOD DR||Mt Lebanon|92607|Taxable|11/24/1965|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|9,000 SQFT|30700|70600|100700|154900|131400|225500
0194-H-00163-0000-00|926 MT. LEBANON|1188 PINEWOOD DR||Mt Lebanon|92607|Taxable|12/3/1984|Regular|80000|Residential|6990|SINGLE FAMILY|49|Yes|No|No|7,500 SQFT|29900|70400|98800|118400|128700|188800
0194-H-00166-0000-00|926 MT. LEBANON|1184 PINEWOOD DR||Mt Lebanon|92607|Taxable|1/15/2003|Regular|135900|Residential|11551|SINGLE FAMILY|110|Yes|No|No|9,000 SQFT|27200|70600|84800|85700|112000|156300
0194-H-00169-0000-00|926 MT. LEBANON|1180 PINEWOOD DR||Mt Lebanon|92607|Taxable|10/16/2003|Regular|1|Residential|11821|SINGLE FAMILY|220|No|No|No|8,999 SQFT|30700|70600|164100|177000|194800|247600
0194-H-00174-0000-00|926 MT. LEBANON|1174 PINEWOOD DR||Mt Lebanon|92607|Taxable|2/12/2009|Regular|108500|Residential|18355|SINGLE FAMILY|33|No|No|No|8,740 SQFT|30000|70600|78500|106900|108500|177500
0194-H-00177-0000-00|926 MT. LEBANON|1170 PINEWOOD DR||Mt Lebanon|92607|Taxable|10/2/2003|Regular|172000|Residential|11807|SINGLE FAMILY|220|Yes|No|No|7,116 SQFT|29800|70300|129000|149700|158800|220000
0194-H-00180-0000-00|926 MT. LEBANON|1166 PINEWOOD DR||Mt Lebanon|92607|Taxable|4/27/2010|Regular|1|Residential|14239|SINGLE FAMILY|249|Yes|No|No|8,336 SQFT|30200|70500|127600|133000|157800|203500
0194-H-00183-0000-00|926 MT. LEBANON|1162 PINEWOOD DR||Mt Lebanon|92607|Taxable|1/5/1999|Regular|132000|Residential|10381|SINGLE FAMILY|368|Yes|No|No|6,779 SQFT|29700|70300|124400|178900|154100|249200
0194-H-00188-0000-00|926 MT. LEBANON|1158 PINEWOOD DR||Mt Lebanon|92607|Taxable|9/21/2005|Regular|182000|Residential|12597|SINGLE FAMILY|47|Yes|No|No|11,341 SQFT|32400|71000|140400|166700|172800|237700
0194-H-00190-0000-00|926 MT. LEBANON|1152 PINEWOOD DR||Mt Lebanon|92607|Taxable|7/29/2004|Regular|179500|Residential|12136|SINGLE FAMILY|422|Yes|No|No|7,370 SQFT|29900|70400|121100|168800|151000|239200
0194-H-00193-0000-00|926 MT. LEBANON|1146 PINEWOOD DR||Mt Lebanon|92607|Taxable|11/30/2011|Regular|227000|Residential|14749|SINGLE FAMILY|306|No|No|No|8,220 SQFT|30200|70500|118900|84300|149100|154800
0194-H-00196-0000-00|926 MT. LEBANON|1142 PINEWOOD DR||Mt Lebanon|92607|Taxable|2/20/1964|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|8,220 SQFT|30200|70500|108600|85300|138800|155800
0194-H-00199-0000-00|926 MT. LEBANON|1138 PINEWOOD DR||Mt Lebanon|92607|Taxable|12/15/1993|Regular|120500|Residential|9118|SINGLE FAMILY|500|Yes|No|No|8,220 SQFT|30200|70500|126600|99200|156800|169700
0194-H-00202-0000-00|926 MT. LEBANON|1134 PINEWOOD DR||Mt Lebanon|92607|Taxable|5/27/2011|Regular|1|Residential|14589|SINGLE FAMILY|558|No|No|No|8,220 SQFT|30200|70500|102500|69700|132700|140200
0194-H-00208-0000-00|926 MT. LEBANON|1135 PINEWOOD DR||Mt Lebanon|92607|Taxable|10/28/2003|Regular|172500|Residential|11835|SINGLE FAMILY|485|Yes|No|No|9,205 SQFT|30800|70700|129600|133300|160400|204000
0194-H-00211-0000-00|926 MT. LEBANON|1139 PINEWOOD DR||Mt Lebanon|92607|Taxable|10/17/1960|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|9,049 SQFT|34100|70700|132300|121300|166400|192000
0194-H-00214-0000-00|926 MT. LEBANON|1145 PINEWOOD DR||Mt Lebanon|92607|Taxable|7/28/2009|Regular|239000|Residential|13995|SINGLE FAMILY|212|Yes|No|No|10,440 SQFT|35200|70900|136300|137500|171500|208400
0194-H-00217-0000-00|926 MT. LEBANON|1151 PINEWOOD DR||Mt Lebanon|92607|Taxable|5/20/2010|Regular|230000|Residential|14264|SINGLE FAMILY|338|Yes|No|No|9,093 SQFT|33000|70700|140000|139900|173000|210600
0194-H-00220-0000-00|926 MT. LEBANON|1155 PINEWOOD DR||Mt Lebanon|92607|Taxable|8/18/1978|Regular|68000|Residential||SINGLE FAMILY|0|Yes|No|No|11,689 SQFT|36200|71100|125200|131300|161400|202400
0194-H-00222-0000-00|926 MT. LEBANON|1163 PINEWOOD DR||Mt Lebanon|92607|Taxable|9/1/1999|Regular|142000|Residential||SINGLE FAMILY|0|Yes|No|No|8,668 SQFT|33800|70600|119300|124000|153100|194600
0194-H-00225-0000-00|926 MT. LEBANON|1167 PINEWOOD DR||Mt Lebanon|92607|Taxable|5/17/1999|Regular|91000|Residential|10478|SINGLE FAMILY|155|Yes|No|No|9,663 SQFT|34600|70800|84200|104600|118800|175400
0194-H-00228-0000-00|926 MT. LEBANON|1173 PINEWOOD DR||Mt Lebanon|92607|Taxable|4/6/1977|Regular|45000|Residential||SINGLE FAMILY|0|Yes|No|No|9,451 SQFT|34400|70700|92600|104300|127000|175000
0194-H-00231-0000-00|926 MT. LEBANON|1177 PINEWOOD DR||Mt Lebanon|92607|Taxable|5/28/2008|Regular|173000|Residential|13621|SINGLE FAMILY|263|No|No|No|9,230 SQFT|34300|70700|141700|178000|176000|248700
0194-H-00234-0000-00|926 MT. LEBANON|1181 PINEWOOD DR||Mt Lebanon|92607|Taxable|7/7/1977|Regular|50000|Residential||SINGLE FAMILY|0|Yes|No|No|7,551 SQFT|33300|70400|144200|131900|177500|202300
0194-H-00239-0000-00|926 MT. LEBANON|1185 PINEWOOD DR||Mt Lebanon|92607|Taxable|5/17/1999|Regular|115400|Residential|10478|SINGLE FAMILY|435|Yes|No|No|7,500 SQFT|33200|70400|118200|132800|151400|203200
0194-H-00242-0000-00|926 MT. LEBANON|1191 PINEWOOD DR||Mt Lebanon|92607|Taxable|10/14/2003|Regular|119500|Residential|11818|SINGLE FAMILY|77|No|No|No|9,000 SQFT|34100|70600|85400|131600|119500|202200
0194-H-00245-0000-00|926 MT. LEBANON|1195 PINEWOOD DR||Mt Lebanon|92607|Taxable|6/16/1998|Regular|124900|Residential|10223|SINGLE FAMILY|510|Yes|No|No|9,000 SQFT|34100|70600|128300|105100|162400|175700
0194-H-00248-0000-00|926 MT. LEBANON|1199 PINEWOOD DR||Mt Lebanon|92607|Taxable|2/6/2007|Regular|148000|Residential|13139|SINGLE FAMILY|176|Yes|No|No|7,500 SQFT|33200|70400|87800|91600|121000|162000
0194-H-00250-0000-00|926 MT. LEBANON|1203 PINEWOOD DR||Mt Lebanon|92607|Taxable|8/8/2002|Regular|181500|Residential|11424|SINGLE FAMILY|7|No|No|No|8,250 SQFT|33500|70500|148300|130500|181800|201000
0194-H-00254-0000-00|926 MT. LEBANON|1170 FIRWOOD DR||Mt Lebanon|92607|Taxable|3/3/1999|Regular|139000|Residential|10420|SINGLE FAMILY|58|Yes|No|No|11,821 SQFT|36300|71100|130200|135000|166500|206100
0194-H-00257-0000-00|926 MT. LEBANON|1166 FIRWOOD DR||Mt Lebanon|92607|Taxable|8/2/1968|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|11,821 SQFT|36300|71100|193300|178400|229600|249500
0194-H-00259-0000-00|926 MT. LEBANON|1162 FIRWOOD DR||Mt Lebanon|92607|Taxable|12/10/1996|Regular|231000|Residential|9843|SINGLE FAMILY|628|Yes|No|No|11,821 SQFT|36300|71100|198800|192900|235100|264000
0194-H-00263-0000-00|926 MT. LEBANON|1158 FIRWOOD DR||Mt Lebanon|92607|Taxable|7/31/1990|Regular|158000|Residential|8301|SINGLE FAMILY|500|Yes|No|No|11,821 SQFT|36300|71100|146000|152600|182300|223700
0194-H-00266-0000-00|926 MT. LEBANON|1154 FIRWOOD DR||Mt Lebanon|92607|Taxable|2/16/2000|Regular|180000|Residential|10695|SINGLE FAMILY|635|Yes|No|No|11,821 SQFT|36300|71100|148900|149400|185200|220500
0194-H-00269-0000-00|926 MT. LEBANON|1150 FIRWOOD DR||Mt Lebanon|92607|Taxable|11/14/1974|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|16,815 SQFT|36300|71900|188600|190300|224900|262200
0194-H-00273-0000-00|926 MT. LEBANON|FIRWOOD DR||Mt Lebanon|92607|Taxable|8/23/1993|Regular|1|Residential|9037|VACANT LAND|354|No|No|No|8,037 SQFT|30100|70500|0|0|30100|70500
0194-H-00278-0000-00|926 MT. LEBANON|1140 FIRWOOD DR||Mt Lebanon|92607|Taxable|8/23/1993|Regular|1|Residential|9037|SINGLE FAMILY|349|Yes|No|No|8,037 SQFT|30100|70500|148800|198500|178900|269000
0194-H-00281-0000-00|926 MT. LEBANON|1134 FIRWOOD DR||Mt Lebanon|92607|Taxable|7/16/2010|Regular|268000|Residential|14327|SINGLE FAMILY|431|Yes|No|No|10,185 SQFT|31500|70800|178600|174900|210100|245700
0194-H-00283-0000-00|926 MT. LEBANON|1130 FIRWOOD DR||Mt Lebanon|92607|Taxable|5/25/1999|Regular|1|Residential|10484|SINGLE FAMILY|535|Yes|Yes|No|10,435 SQFT|31700|70900|182000|164100|213700|235000
0194-H-00286-0000-00|926 MT. LEBANON|1126 FIRWOOD DR||Mt Lebanon|92607|Taxable|8/31/2006|Corporation|1|Residential|12977|SINGLE FAMILY|17|No|No|No|9,308 SQFT|30900|70700|153200|174700|184100|245400
0194-H-00289-0000-00|926 MT. LEBANON|1122 FIRWOOD DR||Mt Lebanon|92607|Taxable|6/16/1997|Regular|170000|Residential|9964|SINGLE FAMILY|581|Yes|No|No|13,916 SQFT|34200|71400|168500|198000|202700|269400
0194-H-00298-0000-00|926 MT. LEBANON|1141 FIRWOOD DR||Mt Lebanon|92607|Taxable|5/4/1976|Regular|59600|Residential||SINGLE FAMILY|0|Yes|No|No|12,573 SQFT|36900|71200|152200|148700|189100|219900
0194-H-00300-0000-00|926 MT. LEBANON|1145 FIRWOOD DR||Mt Lebanon|92607|Taxable|7/23/1997|Regular|143000|Residential|9995|SINGLE FAMILY|268|Yes|No|No|17,723 SQFT|41100|72000|136200|143400|177300|215400
0194-H-00306-0000-00|926 MT. LEBANON|1149 FIRWOOD DR||Mt Lebanon|92607|Taxable|7/1/2011|Regular|200000|Residential|14622|SINGLE FAMILY|217|Yes|No|No|16,391 SQFT|48700|71800|146300|141300|195000|213100
0194-H-00309-0000-00|926 MT. LEBANON|1151 FIRWOOD DR||Mt Lebanon|92607|Taxable|10/2/1995|Regular|175000|Residential|9551|SINGLE FAMILY|590|Yes|No|No|13,410 SQFT|37600|71400|190200|178100|227800|249500
0194-H-00312-0000-00|926 MT. LEBANON|1155 FIRWOOD DR||Mt Lebanon|92607|Taxable|8/10/2008|Regular|310000|Residential|13692|SINGLE FAMILY|159|Yes|No|No|13,411 SQFT|56000|71400|189000|176400|245000|247800
0194-H-00315-0000-00|926 MT. LEBANON|1161 FIRWOOD DR||Mt Lebanon|92607|Taxable|11/2/1961|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|11,502 SQFT|36100|71000|184400|160500|220500|231500
0194-H-00318-0000-00|926 MT. LEBANON|1163 FIRWOOD DR||Mt Lebanon|92607|Taxable|11/2/1995|Regular|142500|Residential|9573|SINGLE FAMILY|581|Yes|No|No|11,501 SQFT|36100|71000|124200|145700|160300|216700
0194-H-00321-0000-00|926 MT. LEBANON|1167 FIRWOOD DR||Mt Lebanon|92607|Taxable|6/3/1996|Regular|1|Residential|9707|SINGLE FAMILY|102|Yes|No|No|11,593 SQFT|36200|71100|151900|144900|188100|216000
0194-K-00116-0000-00|926 MT. LEBANON|576 OXFORD BLVD||Mt Lebanon|92608|Taxable|6/4/2007|Regular|1|Residential|13257|SINGLE FAMILY|6|Yes|No|No|11,464 SQFT|37300|71000|90800|127900|128100|198900
